ConceptId	Synonyms
165398003	Hemoglobin borderline low
165399006	Hemoglobin normal
165400004	Hemoglobin borderline high
1654001	Steroid-induced glaucoma
165402007	Hemoglobin very high
165406005	FBC - Full blood count normal
165406005	Complete blood count normal
165408006	Complete blood count abnormal
16541001	YF - Yellow fever
165411007	Hematocrit - PCV - normal
165411007	Hematocrit - packed cell volume - normal
165411007	Haematocrit - packed cell volume - normal
165412000	Hematocrit - borderline high
165413005	Haematocrit - packed cell volume - high
165413005	Hematocrit - PCV - high
165413005	Hematocrit - packed cell volume - high
165414004	Haematocrit - packed cell volume - low
165414004	Hematocrit - packed cell volume - low
165414004	Hematocrit - PCV - low
165415003	Hematocrit - borderline low
165416002	Hematocrit - PCV abnormal
165416002	Haematocrit - packed cell volume abnormal
165416002	Hematocrit - packed cell volume abnormal
165421004	Red blood cell count normal
165422006	Red blood cell count borderline low
165423001	Red blood cell count low
165424007	RBC count raised
165425008	Red blood cell count borderline raised
165427000	Red blood cell count abnormal
165430007	Color index normal
165431006	Color index borderline raised
165432004	Color index raised
165433009	Color index low
165434003	Color index borderline low
165437005	Mean corpuscular haemoglobin (MCH) - normal
165437005	Mean corpuscular hemoglobin (MCH) - normal
165437005	Mean corpuscular hemoglobin - normal
165438000	Mean corpuscular haemoglobin (MCH) - borderline low
165438000	Mean corpuscular haemoglobin borderline low
165438000	Mean corpuscular hemoglobin borderline low
165438000	Mean corpuscular hemoglobin (MCH) - borderline low
165439008	Mean corpuscular hemoglobin (MCH) - low
165439008	Mean corpuscular haemoglobin low
165439008	Mean corpuscular hemoglobin low
165439008	Mean corpuscular haemoglobin (MCH) - low
165440005	Mean corpuscular haemoglobin raised
165440005	Mean corpuscular hemoglobin raised
165440005	Mean corpuscular haemoglobin (MCH) - raised
165440005	Mean corpuscular hemoglobin (MCH) - raised
165441009	Mean corpuscular haemoglobin (MCH) - borderline raised
165441009	Mean corpuscular haemoglobin borderline raised
165441009	Mean corpuscular hemoglobin borderline raised
165441009	Mean corpuscular hemoglobin (MCH) - borderline raised
165442002	Mean corpuscular haemoglobin abnormal
165442002	Mean corpuscular hemoglobin (MCH) - abnormal
165442002	Mean corpuscular hemoglobin abnormal
165442002	Mean corpuscular haemoglobin (MCH) - abnormal
165445000	Mean corpuscular haemoglobin concentration (MCHC) - normal
165445000	Mean corpuscular hemoglobin concentration (MCHC) - normal
165445000	Mean corpuscular hemoglobin concentration normal
165445000	Mean corpuscular haemoglobin concentration normal
165446004	Mean corpuscular haemoglobin concentration (MCHC) - borderline low
165446004	Mean corpuscular hemoglobin concentration (MCHC) - borderline low
165446004	Mean corpuscular hemoglobin concentration borderline low
165446004	Mean corpuscular haemoglobin concentration borderline low
165447008	Mean corpuscular hemoglobin concentration (MCHC) - low
165447008	Mean corpuscular haemoglobin concentration (MCHC) - low
165447008	Mean corpuscular hemoglobin concentration - low
165448003	Mean corpuscular haemoglobin concentration (MCHC) - raised
165448003	Mean corpuscular hemoglobin concentration (MCHC) - raised
165448003	Mean corpuscular hemoglobin concentration raised
165448003	Mean corpuscular haemoglobin concentration raised
165449006	Mean corpuscular haemoglobin concentration borderline raised
165449006	Mean corpuscular hemoglobin concentration (MCHC) - borderline raised
165449006	Mean corpuscular hemoglobin concentration borderline raised
165449006	Mean corpuscular haemoglobin concentration (MCHC) - borderline raised
165452003	Mean corpuscular volume - normal
165453008	Mean corpuscular volume - borderline raised
165454002	Mean corpuscular volume - raised
165455001	Mean corpuscular volume - low
165456000	Mean corpuscular volume - borderline low
165465007	Erythrocyte sedimentation rate (ESR) abnormal
165465007	Erythrocyte sedimentation rate abnormal
165466008	Erythrocyte sedimentation rate (ESR) low
165466008	ESR low
165467004	Erythrocyte sedimentation rate (ESR) normal
165467004	ESR normal
165468009	Erythrocyte sedimentation rate (ESR) raised
165468009	Erythrocyte sedimentation rate raised
165473003	Normocytosis, red cells
165473003	RBC - normocytic
165474009	Microcytosis, red cells
165475005	RBC's - anisocytosis
165485006	Red blood cell color/staining normal
165485006	RBC color/staining normal
165485006	Red blood cell colour/staining normal
165488008	Red blood cells - megaloblasts
165493006	Red blood cell - red blood cell clumping
165500001	Red blood cell enzymes abnormal
165507003	Leucocyte count normal
165507003	Leukocyte count normal
165507003	White cell count normal
165509000	Leukocyte count abnormal
165509000	White cell count abnormal
165509000	Leucocyte count abnormal
165517008	Neutrophil count below reference range
165518003	Neutrophilic leukocytosis
165518003	Neutrophil count above reference range
165518003	Neutrophilic leucocytosis
165544003	Immature white blood cells - none present
165562007	Coagulation/bleeding tests normal
165563002	Coagulation/bleeding tests abnormal
165582006	International normalized ratio normal
165582006	International normalised ratio normal
165583001	International normalised ratio abnormal
165583001	International normalized ratio abnormal
16561521000119103	Closed fracture of left zygoma
16561561000119108	Closed fracture of right zygoma
16561681000119100	Closed dislocation of both temporomandibular joints
16561681000119100	Closed dislocation of bilateral temporomandibular joints
165629007	Total iron binding capacity normal
165630002	Total iron binding capacity low
165655008	Red blood cell folate normal
165656009	Red blood cell folate low
16567006	Midline heart
16567006	Heart in central chest
165679005	Hemoglobin A1c (HbA1c) less than 7% indicating good diabetic control
165679005	Hemoglobin A1c less than 7% indicating good diabetic control
165679005	Haemoglobin A1c (HbA1c) less than 7% indicating good diabetic control
165680008	Hemoglobin A1c (HbA1c) between 7%-10% indicating borderline diabetic control
165680008	Hemoglobin A1c between 7%-10% indicating borderline diabetic control
165680008	Haemoglobin A1c (HbA1c) between 7%-10% indicating borderline diabetic control
165681007	Hemoglobin A1c greater than 10% indicating poor diabetic control
165681007	Haemoglobin A1c (HbA1c) greater than 10% indicating poor diabetic control
165681007	Hemoglobin A1c (HbA1c) greater than 10% indicating poor diabetic control
1657008	Toxic effect of phosdrin
1657008	Phosdrin causing toxic effect
16573007	Cardiac amyloidosis
16573007	Amyloid heart muscle disease
16573007	Wild-type transthyretin cardiac amyloidosis
16573007	Stiff heart syndrome
16573007	AS transthyretin amyloidosis
165743006	Group AB
165746003	Rhesus negative
165746003	Rh negative
165747007	Rhesus positive
165747007	Rh positive
16576004	Orthostatic hypotension dysautonomic syndrome
165766007	Blood transfusion center reference number
165780000	Syphilis titer test negative
165781001	Syphilis titer test positive
165793005	Rubella antibody - rising titre
165793005	Rubella antibody - rising titer
165793005	Rubella antib. - rising titer
1658003	Closed fracture clavicle, lateral end
165806002	HBsAg positive
165807006	Hepatitis e antigen present
165814008	Blood sent for human T-lymphotropic virus 3 serology
165815009	HTLV-3 antibody negative
165815009	Human immunodeficiency virus (HIV) negative
165815009	Human immunodeficiency virus negative
165816005	Human immunodeficiency virus positive
165816005	Human immunodeficiency virus (HIV) positive
165816005	HTLV-3 antibody positive
165824000	Blood sent - infectious titers
165825004	Blood - infectious titer negative
165831001	Anti-streptolysin titer normal
165832008	Anti-streptolysin titer abnormal
165835005	Raised toxoplasma titer
165850001	Antinuclear factor, positive
165850001	Anti-nuclear antibody positive
165851002	Anti-nuclear antibody negative
165878000	Autoantibody titer negative
165879008	Autoantibody titer positive
165927006	Lupus erythematosus (LE) cells present
165927006	Lupus erythematosus cells present
165928001	Lupus erythematosus cells absent
165928001	Lupus erythematosus (LE) cells absent
16596007	Convergent squint
16596007	Convergent strabismus
16596007	Cross-eye
16601003	Bacterial colony consistency, sticky
16603000	Congenital clubhand
16607004	Missed abortion
